SampleID,SubjectID,Cluster,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
Sample_XIWESF,Subject_HIFZWD,6,11.800901,3.299118,3.8994021,4.482759,4.4884844,5.6646295,5.3602138,4.3923287,5.3727775,5.0639405,5.1712832,7.1015677,5.389455,6.2209473,4.182882,4.1779203,5.6467986,3.8715272,5.3357024,5.4732103,4.9254384,4.785806,4.278208,4.4836073,3.7718205,4.0836425,5.4373436,3.98812,4.453861,4.9628406,5.5797544,4.1636896,5.3650374,4.587913,3.8452187,4.5723343,4.9881434,6.710019,4.697696,4.7899046,5.1777105,3.818173,4.8495617,4.4097977,4.2630982,5.442574,5.8485365,5.0086756,6.346566,3.6884685,4.161337,5.017462,5.3273606,3.944575,4.3228927,5.4137216,5.7025304,4.804394,4.9851937,4.622829,5.059904,5.726689,4.9826384,6.0518265
Sample_XIWESF,Subject_HIFZWD,6,11.720582,3.3252208,3.8806558,4.5422106,4.474961,5.6872807,5.2957196,4.323452,5.2900977,5.1270065,5.1131625,6.936006,5.5006027,6.223587,4.218253,3.9418647,5.383248,4.0009594,5.5963707,5.309326,4.9767537,5.07326,4.4697795,4.5783615,3.628201,4.2167807,5.18487,4.295376,4.6063557,5.2361264,5.751414,4.190809,5.536724,4.8638597,3.9260368,4.47906,5.003231,6.7557487,4.980432,4.933417,4.90076,3.6313376,4.688897,4.7102103,4.043506,5.2286463,5.7443147,4.8562813,6.382013,3.6077068,4.2039924,5.102759,5.4098983,3.9737425,4.645161,5.612166,5.4929633,4.6949606,4.6589117,4.5215926,4.968796,5.890523,4.7070413,6.1496706
Sample_XIWESF,Subject_HIFZWD,6,11.979005,3.2189786,3.9017916,4.4140687,4.4579334,5.554923,5.3581023,4.5035677,5.370952,5.0393286,5.1813116,7.2139325,5.314182,6.195031,4.149744,4.329487,5.799153,3.7528944,5.1484838,5.650707,4.899899,4.603474,4.180479,4.3740215,3.787645,3.87173,5.567351,3.726775,4.370534,4.7611084,5.4284678,4.091304,5.216784,4.379007,3.7322953,4.620244,4.950894,6.7442837,4.491934,4.650781,5.3373494,3.9182868,4.9304037,4.1582847,4.403864,5.5565324,5.9353185,5.1240544,6.3897524,3.7155414,4.036802,5.003675,5.264819,3.921994,4.124962,5.312748,5.783637,4.851776,5.2202673,4.6671286,5.144917,5.6451488,5.182397,6.0420675
Sample_XIWESF,Subject_HIFZWD,6,11.957853,3.2380388,3.8969717,4.4281693,4.4514866,5.577537,5.3459907,4.477981,5.3581038,5.037796,5.1662827,7.205706,5.306796,6.20532,4.152445,4.305306,5.787705,3.767175,5.171373,5.6208014,4.903463,4.620263,4.1800723,4.3936157,3.7882981,3.899186,5.5582857,3.7610772,4.381637,4.7887144,5.4343133,4.1037097,5.233834,4.408973,3.7517111,4.6140046,4.9415216,6.7507377,4.518876,4.665787,5.3239255,3.8960037,4.9322743,4.1916814,4.400302,5.5347896,5.939595,5.118185,6.3774853,3.721889,4.0515723,4.9992933,5.2708735,3.924319,4.1442695,5.3294683,5.789681,4.836344,5.190166,4.6596904,5.1312346,5.6661153,5.15554,6.050104
Sample_CZZWUE,Subject_HIFZWD,6,11.791718,3.3025022,3.90033,4.487962,4.4897685,5.6689067,5.3581724,4.385971,5.3706427,5.0681186,5.1691165,7.0895476,5.39787,6.2201586,4.1853747,4.1645947,5.6319375,3.8816218,5.3504596,5.4609528,4.929776,4.8016334,4.289594,4.4910035,3.7648613,4.0953403,5.4230795,4.004817,4.46422,4.9783688,5.592497,4.166285,5.3766727,4.603276,3.8524387,4.568135,4.9910264,6.7096486,4.713381,4.801193,5.162455,3.8076427,4.8380814,4.4263997,4.249746,5.4304547,5.839838,4.9983144,6.347819,3.6819923,4.1675,5.023398,5.3318543,3.9477682,4.3399796,5.4249024,5.6901946,4.7983465,4.9677596,4.61869,5.0528617,5.736111,4.9671597,6.0552683
Sample_CZZWUE,Subject_HIFZWD,6,11.62722,3.3660128,4.023514,4.761664,4.4907045,5.845231,5.20599,4.1320086,5.202265,5.240094,5.024083,6.7607875,5.731702,6.2273474,4.366528,3.7378166,5.126146,4.222658,5.839842,5.025821,5.099022,5.328254,4.6409717,4.7842665,3.4080307,4.3675303,4.9328732,4.465061,4.8822136,5.5308013,5.9645057,4.189506,5.696242,5.100262,4.135654,4.375518,5.0902643,6.6893926,5.206158,5.16337,4.690195,3.4385505,4.425837,4.9724393,3.7575953,4.9727283,5.526019,4.6117787,6.4258738,3.4702618,4.32036,5.2745667,5.526367,3.9971263,5.077816,5.8565235,5.245804,4.55209,4.211213,4.4600883,4.76808,6.1504893,4.4655347,6.228392
Sample_CZZWUE,Subject_HIFZWD,6,11.634812,3.39482,4.0173903,4.759505,4.482818,5.830586,5.183166,4.1395235,5.2040467,5.258151,5.0164742,6.7734885,5.7321577,6.219613,4.3652782,3.6991055,5.1144767,4.2204113,5.8573036,5.0129404,5.1161184,5.346656,4.6475077,4.7820735,3.3652973,4.352501,4.915368,4.471305,4.889826,5.52767,5.961092,4.161546,5.703102,5.133712,4.1323037,4.382368,5.072361,6.6594443,5.248519,5.1688356,4.667767,3.4281688,4.422212,4.978462,3.7607744,4.9395127,5.5273848,4.5847893,6.4609427,3.4327414,4.3039656,5.276372,5.518201,4.0229816,5.0715303,5.886405,5.2203984,4.544944,4.2175636,4.4695807,4.7395134,6.1872716,4.440716,6.2249126
Sample_CZZWUE,Subject_HIFZWD,6,11.624842,3.364412,4.029492,4.7732363,4.4903536,5.8536763,5.2004595,4.121818,5.1943026,5.2457476,5.0183125,6.751293,5.7439065,6.232612,4.3755603,3.7244062,5.114778,4.234434,5.8512945,5.011509,5.1038795,5.3400145,4.6530685,4.7956243,3.3941178,4.3759036,4.9211926,4.4774294,4.8961716,5.5412874,5.9758816,4.190812,5.706818,5.113214,4.1468787,4.3664374,5.0951767,6.6900315,5.219747,5.1761093,4.6768475,3.4256916,4.412582,4.983392,3.7472227,4.9594617,5.51426,4.597874,6.4275155,3.4649854,4.327132,5.283509,5.5353928,3.995288,5.089056,5.8692126,5.231732,4.5437727,4.1994934,4.4525886,4.7585187,6.164795,4.4533277,6.235813
Sample_OBCKLB,Subject_HIFZWD,6,12.125938,3.1238456,3.9459045,4.3738337,4.4468346,5.461185,5.361059,4.5917993,5.3808,5.037925,5.200565,7.247565,5.296793,6.1168175,4.128828,4.434166,5.852985,3.68976,5.0397196,5.765706,4.9137254,4.529795,4.145669,4.2948422,3.7597456,3.7109883,5.6075554,3.5435576,4.343549,4.64997,5.35188,3.9611988,5.1138644,4.2536163,3.6540942,4.6864066,4.9426317,6.7556458,4.375012,4.5732894,5.3933105,3.9850142,4.916894,3.9937947,4.469121,5.6237526,5.961251,5.1932044,6.499334,3.6717546,3.9297733,5.045811,5.1914167,3.93273,4.049512,5.259162,5.7356334,4.885423,5.350221,4.735216,5.19607,5.5945096,5.2888722,6.029203
Sample_OBCKLB,Subject_HIFZWD,6,12.010457,3.2048824,3.8902783,4.3895283,4.452468,5.528516,5.366278,4.5349565,5.373873,5.032782,5.189997,7.251759,5.2964306,6.202155,4.150356,4.362142,5.847075,3.7150445,5.101402,5.6974287,4.879759,4.5443316,4.151908,4.349581,3.8043928,3.826661,5.610224,3.6607604,4.335717,4.708137,5.3882713,4.0963416,5.1872425,4.3201876,3.699415,4.6152086,4.946494,6.7354217,4.4406786,4.620534,5.3907228,3.9497313,4.962878,4.0928354,4.4380293,5.598221,5.9593816,5.13693,6.386253,3.731219,4.016841,4.9879427,5.2652125,3.9005044,4.0617075,5.281487,5.817015,4.8840394,5.2834888,4.6626234,5.162773,5.6145573,5.2378592,6.0417824
Sample_OBCKLB,Subject_HIFZWD,6,12.238376,2.9995716,4.1072245,4.400527,4.462076,5.3817353,5.3603096,4.647712,5.4093676,5.0676003,5.2256665,7.1389775,5.367332,5.9301596,4.062084,4.5179477,5.756387,3.7399082,5.013409,5.8082047,5.041225,4.626303,4.215819,4.2210774,3.6171546,3.611137,5.499246,3.496061,4.448438,4.6621,5.377474,3.7601748,5.033419,4.2627316,3.6497276,4.8486776,4.96443,6.800764,4.3625975,4.542536,5.2890415,3.9977753,4.7443767,3.9798486,4.444561,5.5782285,5.890842,5.28319,6.6982503,3.5072327,3.8123004,5.212189,5.041348,4.069221,4.160101,5.282772,5.5336895,4.826771,5.3114305,4.9037213,5.2410235,5.6155868,5.250778,5.9835534
Sample_XBVVNQ,Subject_HIFZWD,6,11.965368,3.2287529,3.893687,4.4147315,4.459689,5.5634327,5.360152,4.496695,5.371162,5.0386124,5.181208,7.215867,5.3146067,6.205346,4.1536994,4.320148,5.79916,3.7550998,5.156954,5.6424727,4.893426,4.604703,4.181267,4.38141,3.795087,3.885747,5.5687737,3.7394855,4.367351,4.7679906,5.4339633,4.1054897,5.227005,4.386003,3.7374983,4.6104813,4.9525776,6.739807,4.5004106,4.6575694,5.3379126,3.9148557,4.936378,4.1687684,4.399101,5.5551476,5.934828,5.1147623,6.3775344,3.7232285,4.0480003,4.995573,5.274909,3.9155562,4.125377,5.3143835,5.791656,4.853934,5.213638,4.6574025,5.140542,5.6459136,5.176782,6.0435934
Sample_XBVVNQ,Subject_HIFZWD,6,12.156845,3.0783975,4.009832,4.387456,4.4543657,5.430376,5.36257,4.6144543,5.394164,5.0521708,5.212152,7.1962276,5.332472,6.0511007,4.101056,4.4641795,5.80618,3.7149746,5.0332975,5.7792625,4.9702783,4.5760546,4.181013,4.2652154,3.6978552,3.684823,5.5564604,3.537599,4.393246,4.661317,5.37023,3.899839,5.086385,4.266076,3.6543386,4.745527,4.954466,6.7733493,4.375429,4.5631056,5.343643,3.9882894,4.8457117,3.9989169,4.4508834,5.6011024,5.9254436,5.227074,6.562202,3.6064425,3.8923123,5.1120286,5.1384983,3.9940403,4.101575,5.2728333,5.6636467,4.8585978,5.326062,4.796269,5.212737,5.6054053,5.266988,6.009459
Sample_XBVVNQ,Subject_HIFZWD,6,12.276407,2.9750767,4.147589,4.3977027,4.465694,5.3652816,5.373996,4.6673627,5.4162817,5.0701776,5.2360907,7.136455,5.3701854,5.8899198,4.0441394,4.5339575,5.755134,3.7390656,4.98995,5.826529,5.0431256,4.628114,4.217319,4.204267,3.5836625,3.5722127,5.495485,3.4656909,4.446399,4.6457653,5.3646216,3.7201083,5.0050545,4.2463307,3.6491416,4.892122,4.9690304,6.809203,4.3438344,4.521072,5.2838025,4.00792,4.7027407,3.9616413,4.457137,5.5747313,5.895132,5.305765,6.7385683,3.4636223,3.7730808,5.25659,4.9980974,4.0919657,4.1654663,5.277257,5.494849,4.828535,5.3160114,4.945477,5.2580724,5.6094136,5.252562,5.978317
Sample_EZGWMC,Subject_HIFZWD,6,11.686943,3.342201,3.9158208,4.5710583,4.4891157,5.723579,5.2975054,4.2923093,5.3092146,5.1353846,5.1095605,6.9159317,5.5191364,6.2111187,4.234779,3.952387,5.3872266,4.0235357,5.590571,5.2877803,5.001459,5.0682006,4.4598083,4.6015015,3.6299584,4.24616,5.188899,4.277408,4.6275063,5.2376795,5.7732763,4.1885176,5.5366716,4.856613,3.950621,4.497005,5.0190167,6.7217298,4.9714074,4.9551024,4.9111524,3.6299174,4.6675916,4.7051563,4.041587,5.2295184,5.721008,4.8435135,6.3785467,3.5832846,4.23513,5.124381,5.4042177,3.9888027,4.6503916,5.6105576,5.487966,4.687432,4.6537046,4.5511823,4.9434447,5.9039297,4.713565,6.127257
Sample_EZGWMC,Subject_HIFZWD,6,11.707206,3.3317099,3.8953202,4.5540776,4.480243,5.7021036,5.2969203,4.310837,5.2981906,5.1299043,5.1123257,6.9284143,5.5071983,6.2181077,4.223445,3.9473984,5.387435,4.010213,5.591806,5.3002343,4.986156,5.0684743,4.465135,4.58724,3.6303701,4.2286625,5.1889005,4.2866974,4.615303,5.2337627,5.7602324,4.1897697,5.5361333,4.858661,3.935508,4.486997,5.008799,6.7424097,4.974645,4.942296,4.9068685,3.6314619,4.6799383,4.705339,4.0452857,5.231278,5.7349963,4.852958,6.380854,3.5980167,4.2165403,5.1109567,5.406651,3.9799485,4.6431518,5.609607,5.4929037,4.692405,4.6609416,4.533667,4.958165,5.8942842,4.7119975,6.1411533
Sample_EZGWMC,Subject_HIFZWD,6,11.733391,3.318397,3.866233,4.5263157,4.4707146,5.6738453,5.298973,4.338061,5.2889266,5.1194882,5.1174498,6.9493437,5.485722,6.2278323,4.2085805,3.947722,5.3930316,3.984516,5.587538,5.32686,4.964833,5.063653,4.464854,4.563162,3.6368024,4.202817,5.1944475,4.2922883,4.5886784,5.223545,5.7359076,4.1917167,5.529667,4.8556204,3.910117,4.478544,4.9955397,6.767867,4.9730616,4.916979,4.9071994,3.6399574,4.7062736,4.7004294,4.055786,5.239296,5.760641,4.869515,6.3802447,3.6205058,4.1905975,5.0894294,5.4072614,3.9679887,4.627789,5.60228,5.504961,4.703446,4.6763635,4.516876,4.9852986,5.875964,4.715584,6.151087
Sample_EZGWMC,Subject_HIFZWD,6,11.732437,3.317026,3.8687809,4.5299444,4.4679356,5.6761136,5.295135,4.335219,5.281861,5.121674,5.1147003,6.9449263,5.4887137,6.229768,4.208749,3.9349449,5.379059,3.9878197,5.601464,5.3220162,4.9642177,5.0790315,4.474724,4.5650263,3.628963,4.2048264,5.1810737,4.309247,4.5935264,5.2373977,5.740153,4.192692,5.5370955,4.870445,3.912737,4.471466,4.9941964,6.768591,4.988287,4.920234,4.892221,3.6313334,4.701709,4.7163186,4.0447464,5.2281947,5.7575603,4.8637986,6.382739,3.619967,4.1915135,5.0910163,5.4121046,3.9669437,4.646888,5.6124835,5.4947305,4.698908,4.6570897,4.5086412,4.981769,5.8826675,4.7009873,6.1591716
Sample_VKEHZP,Subject_HIFZWD,6,12.07976,3.1484444,3.9189851,4.3619866,4.4608274,5.4660196,5.385341,4.6009927,5.3978496,5.0397277,5.21985,7.2581,5.3172,6.1609297,4.137799,4.4238105,5.85821,3.6842542,5.0438247,5.7717404,4.8909826,4.52274,4.156898,4.2958755,3.7817647,3.7506042,5.6165805,3.561019,4.324609,4.647855,5.372212,4.031004,5.135236,4.2535014,3.649806,4.6458607,4.962228,6.7290783,4.377939,4.579381,5.4020424,3.9985788,4.935552,4.003521,4.4475694,5.6415963,5.945427,5.165094,6.437722,3.6967769,3.9681525,5.017324,5.2337794,3.9124358,4.037497,5.248869,5.7725477,4.9108768,5.350976,4.6957197,5.1962433,5.5744414,5.2930784,6.0241632
Sample_VKEHZP,Subject_HIFZWD,6,12.013899,3.204094,3.8890314,4.3865275,4.45652,5.527871,5.3716235,4.537059,5.3779707,5.033349,5.1944523,7.253694,5.3013496,6.2001686,4.151466,4.3614726,5.8470125,3.7142484,5.1023393,5.6996174,4.875554,4.5442405,4.1551666,4.3491564,3.8064215,3.8237603,5.610934,3.6499321,4.3318725,4.7065825,5.3936872,4.082266,5.190128,4.317188,3.6989865,4.6129403,4.951347,6.7307024,4.440424,4.6218133,5.3905163,3.9528384,4.959414,4.0841103,4.4328732,5.6012855,5.9552264,5.13128,6.392191,3.7304132,4.0194063,4.9874463,5.268201,3.8974588,4.0581865,5.2787857,5.806463,4.888823,5.29087,4.660802,5.1640673,5.610175,5.239553,6.0401826
Sample_VKEHZP,Subject_HIFZWD,6,12.242795,2.988361,4.1184406,4.410165,4.4634824,5.3777575,5.347016,4.6420283,5.4099717,5.0721188,5.2217326,7.1155214,5.381254,5.9038486,4.061654,4.525103,5.7351756,3.7544591,5.027561,5.8024597,5.0685644,4.647677,4.231572,4.2194004,3.6125696,3.610069,5.476781,3.5036628,4.4741745,4.6792574,5.3950434,3.7239282,5.0376563,4.2781787,3.6505375,4.8610554,4.9655194,6.8042727,4.376539,4.5553374,5.2691984,3.9907875,4.731637,3.9890463,4.4279833,5.5693436,5.869875,5.2840443,6.7329264,3.4972377,3.8098183,5.222283,5.032066,4.078456,4.1815286,5.293581,5.5001736,4.8094344,5.298893,4.920457,5.236935,5.6273165,5.2396817,5.9764066
Sample_VKEHZP,Subject_HIFZWD,6,12.260148,2.9850035,4.1305957,4.403413,4.4638057,5.37373,5.3602786,4.653215,5.412013,5.070313,5.227927,7.1290393,5.373521,5.9045763,4.0547357,4.5268536,5.747687,3.7453196,5.0094175,5.8138986,5.0529056,4.6352286,4.222273,4.2140074,3.5984654,3.5891533,5.489211,3.4837136,4.457895,4.6617813,5.3790736,3.7329795,5.0211296,4.261693,3.6493523,4.873432,4.966343,6.805719,4.3599253,4.53883,5.279405,3.9987285,4.7205095,3.9745903,4.443446,5.57295,5.8847795,5.292631,6.7251997,3.4828541,3.7904027,5.23701,5.0169725,4.0820513,4.1706133,5.2849827,5.5077515,4.8203917,5.3086925,4.9284687,5.2460766,5.6180873,5.2471495,5.9788556
Sample_SQQAYH,Subject_HIFZWD,6,11.704807,3.329794,3.9003968,4.5472326,4.483821,5.7083044,5.3084536,4.313828,5.314372,5.1176567,5.121394,6.9491053,5.487612,6.218488,4.215987,3.979276,5.4226885,3.991928,5.556897,5.322758,4.97765,5.0311975,4.4379253,4.5735493,3.6556263,4.2212334,5.2232027,4.249779,4.592185,5.1973763,5.7396827,4.1891794,5.5132575,4.822782,3.9246547,4.5030994,5.0054073,6.73356,4.9385633,4.922202,4.94209,3.6581078,4.7027884,4.6672277,4.0776815,5.262802,5.7502,4.8761086,6.3718257,3.6098337,4.2158594,5.0958343,5.394117,3.9773178,4.601146,5.5797257,5.5240893,4.710394,4.7031474,4.551019,4.9719863,5.867048,4.747645,6.1203456
Sample_SQQAYH,Subject_HIFZWD,6,11.71234,3.3298542,3.8957784,4.5486507,4.4808946,5.6998425,5.3022394,4.3163266,5.3043313,5.125429,5.117235,6.938449,5.4991465,6.217594,4.21872,3.962225,5.4045157,4.001824,5.574769,5.3115754,4.9821253,5.0492644,4.453364,4.579935,3.6418242,4.220692,5.2051826,4.2659883,4.6039352,5.2161646,5.749773,4.1888185,5.5264854,4.8404717,3.929021,4.4933586,5.007012,6.739689,4.9560037,4.9331555,4.924844,3.6431599,4.691343,4.6852565,4.06002,5.246163,5.742331,4.864193,6.378664,3.6031795,4.2147017,5.1046786,5.4006248,3.9785106,4.620223,5.595629,5.5068398,4.6995883,4.684084,4.539867,4.9642043,5.8819914,4.7298446,6.135491
Sample_SQQAYH,Subject_HIFZWD,6,12.246548,2.994747,4.114839,4.39828,4.4632864,5.3782725,5.3669233,4.6539063,5.411442,5.0676093,5.2295303,7.142227,5.3659396,5.9254427,4.0566473,4.5208573,5.759651,3.7378113,5.0047445,5.8135166,5.036323,4.6233907,4.2138853,4.2168837,3.609343,3.602482,5.501907,3.4875445,4.442957,4.65509,5.370887,3.7574239,5.026155,4.256127,3.6506772,4.856533,4.9659033,6.8026233,4.35551,4.5344906,5.2907457,4.001604,4.7367563,3.974492,4.450917,5.578084,5.895643,5.289257,6.7014384,3.4988635,3.8035073,5.2206616,5.032984,4.0740466,4.158118,5.279574,5.530487,4.830028,5.3139434,4.9104676,5.246719,5.6120086,5.25234,5.983188
Sample_UXTJIR,Subject_HIFZWD,6,11.9556055,3.2315502,3.898778,4.4227414,4.46036,5.570666,5.3569703,4.4877195,5.3695173,5.04112,5.1782074,7.2029357,5.3203087,6.201408,4.1541204,4.310047,5.782982,3.766584,5.1721497,5.6273274,4.901205,4.6244187,4.1899357,4.3889027,3.7882977,3.9002578,5.554496,3.7621136,4.379168,4.786421,5.4456377,4.1029344,5.235328,4.4060197,3.746701,4.612859,4.9534006,6.741444,4.518053,4.667134,5.320107,3.9048035,4.924902,4.191735,4.3886824,5.542367,5.92754,5.110769,6.380901,3.716249,4.0530796,5.002152,5.273706,3.9229212,4.147755,5.324926,5.7787323,4.8448415,5.190669,4.659847,5.134003,5.655973,5.15763,6.0443788
Sample_UXTJIR,Subject_HIFZWD,6,12.045769,3.1664913,3.9292696,4.391269,4.4588737,5.499248,5.368922,4.5596576,5.3857093,5.0427675,5.201301,7.2251315,5.3198657,6.1553106,4.136571,4.388128,5.8210883,3.7227309,5.0908456,5.7173157,4.9111214,4.567203,4.1737213,4.3258824,3.7673159,3.794781,5.582281,3.6286304,4.3587832,4.7031946,5.399774,4.037089,5.1638045,4.3126545,3.6881812,4.652639,4.95683,6.7446017,4.4303737,4.60966,5.3630767,3.9596736,4.916239,4.068834,4.4260273,5.5942206,5.9358964,5.1566286,6.4382315,3.6871338,3.9861717,5.0302434,5.2308636,3.933446,4.084008,5.283786,5.7594423,4.8726344,5.29181,4.701618,5.1751833,5.612944,5.237238,6.029183
Sample_UXTJIR,Subject_HIFZWD,6,11.873045,3.2701702,3.8962579,4.455641,4.471856,5.623035,5.354747,4.4341154,5.3673506,5.051413,5.1703186,7.15299,5.3513117,6.214934,4.169317,4.2398634,5.7141156,3.8207603,5.2598343,5.5428023,4.913001,4.7092266,4.232397,4.4407754,3.781719,4.000941,5.4970646,3.8880746,4.4177837,4.8815565,5.513911,4.13621,5.302671,4.505977,3.7988982,4.590929,4.967141,6.728868,4.6150737,4.729692,5.2471824,3.8561497,4.8910174,4.3127217,4.3263435,5.488268,5.890837,5.0603476,6.359502,3.7066674,4.1096854,5.006872,5.3018885,3.933068,4.240525,5.372491,5.7444816,4.8195715,5.078974,4.639075,5.093896,5.69612,5.0634737,6.0507617
Sample_UXTJIR,Subject_HIFZWD,6,11.872123,3.270764,3.895856,4.4558024,4.471961,5.6236386,5.354835,4.4335923,5.3673563,5.0513935,5.1702857,7.152906,5.3513923,6.2154927,4.169535,4.2392287,5.7139854,3.821057,5.260412,5.542125,4.912775,4.7094045,4.232517,4.441298,3.7820961,4.001895,5.4969907,3.8889863,4.417775,4.8820524,5.514329,4.1370783,5.3033834,4.5065293,3.799339,4.5903964,4.967248,6.728624,4.6156287,4.7302375,5.24707,3.8558452,4.891263,4.3134956,4.32598,5.488043,5.8907228,5.059765,6.358787,3.7070372,4.1104684,5.0064516,5.302468,3.9328375,4.2406187,5.372713,5.744898,4.8195744,5.0784783,4.638548,5.0935497,5.69629,5.0630426,6.0508404
Sample_NMELUJ,Subject_HIFZWD,6,12.262057,2.9756618,4.1346188,4.401744,4.4663677,5.3671317,5.366464,4.66093,5.416008,5.07172,5.2333045,7.1298537,5.376249,5.8982344,4.0480704,4.53376,5.7483764,3.7453518,5.001253,5.8182793,5.0491138,4.6350255,4.223933,4.206811,3.5936298,3.5892925,5.489036,3.4800146,4.45314,4.656419,5.374004,3.7242377,5.019135,4.257048,3.651157,4.87873,4.969631,6.8077855,4.354923,4.5317273,5.277667,4.0037866,4.715358,3.9735918,4.4478106,5.572663,5.8872375,5.3004565,6.733403,3.4777327,3.789149,5.241615,5.013024,4.0903935,4.1716657,5.282496,5.500797,4.8220754,5.3085585,4.933688,5.2529516,5.6145535,5.24725,5.976014
Sample_NMELUJ,Subject_HIFZWD,6,12.053613,3.161925,3.930169,4.3885794,4.4605093,5.4952755,5.370487,4.5634937,5.3880963,5.0428123,5.2038174,7.225745,5.321459,6.1512227,4.136016,4.3932705,5.821305,3.7203007,5.0870023,5.723048,4.9104323,4.56915,4.174506,4.3225794,3.7677042,3.7864823,5.5821495,3.6200154,4.358382,4.6974945,5.3988814,4.0289774,5.1602783,4.3062444,3.6849883,4.6556406,4.9583497,6.744242,4.4250555,4.607222,5.361377,3.9635289,4.913313,4.060933,4.426673,5.5978937,5.9340496,5.158752,6.4445252,3.685306,3.9813957,5.031324,5.227711,3.932769,4.0883546,5.2803936,5.751495,4.874624,5.2950296,4.70456,5.177963,5.6092067,5.242277,6.02746
Sample_NMELUJ,Subject_HIFZWD,6,12.277147,2.9720032,4.1501317,4.399348,4.467012,5.364529,5.373938,4.667145,5.4173064,5.071199,5.2366953,7.132275,5.373128,5.885387,4.04236,4.535242,5.7513723,3.7424536,4.9909105,5.8251967,5.0468264,4.632282,4.220709,4.203511,3.581458,3.5725458,5.4912343,3.4671698,4.449695,4.6486773,5.367034,3.714038,5.0067406,4.2491317,3.6514368,4.894781,4.9703026,6.8100824,4.3461857,4.522006,5.279705,4.0071125,4.6996336,3.9645734,4.4548883,5.571991,5.891729,5.30669,6.7443285,3.4610474,3.7723336,5.259128,4.9960046,4.094755,4.169841,5.2789893,5.489094,4.825784,5.3124776,4.9486294,5.2587357,5.6110663,5.2492833,5.976648
Sample_MEIKNC,Subject_HIFZWD,6,11.686965,3.3356464,3.916643,4.5548935,4.493314,5.72774,5.317795,4.3019733,5.3343825,5.111403,5.12645,6.957472,5.48135,6.214765,4.2194963,4.0100317,5.45124,3.9884293,5.5268073,5.329165,4.9811296,4.999843,4.412349,4.574883,3.673965,4.229559,5.250945,4.210141,4.5852966,5.1694303,5.7338295,4.1877084,5.494287,4.7909756,3.9292727,4.52221,5.010508,6.714695,4.905429,4.916892,4.9750624,3.679445,4.709446,4.634685,4.1005373,5.285779,5.7504373,4.8869343,6.362415,3.6095855,4.2269783,5.093087,5.3831673,3.9806643,4.564546,5.557704,5.545709,4.722261,4.7401333,4.576222,4.9722953,5.8525667,4.778553,6.0920453
Sample_MEIKNC,Subject_HIFZWD,6,11.986892,3.2129545,3.9034348,4.4097915,4.4584374,5.547622,5.3606744,4.511479,5.373521,5.039282,5.1846933,7.2175164,5.3143983,6.1919284,4.1484623,4.337756,5.804432,3.7474353,5.1396394,5.6608953,4.8991947,4.596203,4.178477,4.3674192,3.7872934,3.861713,5.5715766,3.7123256,4.366839,4.7514043,5.424061,4.0873694,5.210027,4.367902,3.7257442,4.6226854,4.952083,6.7431374,4.482111,4.6448627,5.343329,3.9250839,4.93128,4.1444483,4.4074345,5.5635533,5.936219,5.127428,6.3935504,3.7140567,4.0311556,5.0048885,5.262167,3.921394,4.11689,5.3073053,5.783877,4.856471,5.2319613,4.6699185,5.1494446,5.639155,5.1919336,6.040205
Sample_MEIKNC,Subject_HIFZWD,6,11.80343,3.2981126,3.8993692,4.482381,4.487573,5.6629744,5.3591094,4.3933697,5.371658,5.064248,5.170458,7.1019044,5.3890624,6.2203608,4.1826587,4.1786146,5.6478443,3.8708043,5.3342586,5.4745145,4.925805,4.7843466,4.2781186,4.48277,3.7705455,4.0812306,5.4379883,3.9854186,4.454305,4.9611106,5.57864,4.162487,5.3639383,4.586177,3.8440006,4.5724196,4.9873657,6.711356,4.695909,4.7888465,5.178824,3.8177152,4.8493257,4.4072614,4.264022,5.442329,5.8491445,5.0094247,6.3477974,3.6879761,4.1594257,5.018392,5.3268385,3.9446394,4.3212295,5.414055,5.7022247,4.803584,4.987473,4.6227493,5.0602036,5.7273607,4.984356,6.0528626
Sample_MEIKNC,Subject_HIFZWD,6,11.808162,3.2962348,3.89885,4.4799895,4.4866233,5.660623,5.3595495,4.396397,5.372076,5.0624685,5.171032,7.10721,5.385182,6.2206054,4.181455,4.18436,5.6543336,3.8661935,5.3277597,5.480104,4.923995,4.777455,4.2732644,4.479315,3.7730825,4.0756416,5.4441743,3.978252,4.4499464,4.9542327,5.572834,4.16095,5.3586416,4.5794654,3.8404517,4.574204,4.9857283,6.712152,4.689018,4.783581,5.1854105,3.8219402,4.854284,4.400087,4.269982,5.4473166,5.8532176,5.01419,6.34765,3.690722,4.156083,5.0160117,5.3247685,3.943254,4.314025,5.40948,5.707349,4.8058405,4.994829,4.624413,5.0633802,5.723583,4.9911547,6.051804
